id,词条,tag,英文翻译,comment,俄文翻译,词条来源,辞典名称,翻译最大长度,备注1
c1a0506d-1ca6-4736-9bdb-d64ca4bd61b6,Active,qdesigner_internal::PaletteModel,Active,,Активен,designer,,,
c91a180c-3fe0-41b9-b2cc-f72fc06fa325,The class %1 cannot be removed because it is still referenced.,QCoreApplication,The class %1 cannot be removed because it is still referenced.,,"Класс %1 не может быть удален, так как он все еще используется.",designer,,,
0e665e60-9213-489f-b85b-9bc101695c2e,Remote host closed the connection prematurely on %1,QNetworkAccessDebugPipeBackend,Remote host closed the connection prematurely on %1,,Дистанционный хост прервал соединение преждевременно на %1,qtbase,,,
f0fe95a6-7d6a-4a8b-8817-4945f6191089,"Cannot specify top, bottom, and vcenter anchors.",QDeclarativeAnchors,"Cannot specify top, bottom, and vcenter anchors.",,"Необходимо указывать только верхний, нижний или вертикальный якорь.",qt,,,
eecf47b1-1274-4fec-9b38-d2b4278c1e3b,invalid syntax,QRegularExpression,invalid syntax,,Неверный синтаксис,qtbase,,,
3eab4b73-68ea-4f1f-9f0e-d1a59c8b3003,Add Profile,qdesigner_internal::EmbeddedOptionsControl,Add Profile,,Добавить профиль,designer,,,
7a42ae88-8304-486b-853f-0508aacd008e,View &Python Code...,QDesignerActions,View &Python Code...,,Просмотр &Python Code...,designer,,,
37dbba3d-f87b-466b-962c-b9a6f70f3eac,CapsLock,QShortcut,CapsLock,,CapsLock,qtbase,,,
1ffd3698-5dd6-47b1-ba93-831114f59526,\c must be followed by a letter or one of [\]^_?,QRegularExpression,\c must be followed by a letter or one of [\]^_?,,\c должен быть зачитан после буквы или одного из [\]^_?,qtbase,,,
aad2e962-01c7-4f3e-b676-39d3accb079c,Pictures,QShortcut,Pictures,,Картинки,qtbase,,,
10cd04d2-2a66-4c79-b519-49646afb5861,Invalid property assignment: unknown enumeration,QDeclarativeCompiler,Invalid property assignment: unknown enumeration,,Неверное назначение свойства: неизвестное перечисление,qt,,,
ce08463a-0cdd-46e7-94d0-7780b0eaad4c,Fan-fold German (8.5 x 12 in),QPageSize,Fan-fold German (8.5 x 12 in),,Немецкая перфорированная бумага (8.5 x 12 дюймов),qtbase,,,
a06b9a47-ef1a-4126-a28c-574c0fe44d9a,The last session of Designer was not terminated correctly. Backup files were left behind. Do you want to load them?,QDesignerWorkbench,The last session of Designer was not terminated correctly. Backup files were left behind. Do you want to load them?,,Последняя сессия Designer не была завершена корректно. Остались бэкап-файлы. Вы хотите загрузить их?,designer,,,
a5319352-93a8-411f-ad0c-8de024debc02,invalid name for processing instruction,QXml,invalid name for processing instruction,,Неверное имя для инструкции обработки,qt,,,
cdf7d844-0dd2-4ef0-8311-a8b8012dc677,Abstract base class that cannot be instantiated. For promotion/custom widget usage only.,WidgetDataBase,Abstract base class that cannot be instantiated. For promotion/custom widget usage only.,,"Абстрактный базовый класс, который не может быть инстанцирован. Используется только для продвижения/пользовательских виджетов.",designer,,,
e681cba7-5ee0-40f6-a059-842d475bf10b,"The moose in the noose
ate the goose who was loose.",qdesigner_internal::PreviewMdiArea,"The moose in the noose
ate the goose who was loose.",,Олень в шнуре,designer,,,
beccc57f-0dac-46ed-8948-88c82c3cc2d7,&Landscape (CW),qdesigner_internal::PreviewDeviceSkin,&Landscape (CW),,"съел гусь, который был свободен.",designer,,,
8a7fae27-5766-494c-a084-7a6abb9bdaa5,Image type (non-TrueVision 2.0) not supported,QTgaFile,Image type (non-TrueVision 2.0) not supported,,&Портрет (CW),qtbase,,,
36092bc3-3c8d-40c2-94ad-81a77b1ff90d,On help start:,PreferencesDialogClass,On help start:,,Тип изображения (не TrueVision 2.0) не поддерживается,assistant,,,
f0c8c649-bd99-4e1c-a745-aa4b0ed09fe2,Play,QShortcut,Play,,При запуске помощи:,qtbase,,,
93650360-1d34-49ad-abd8-4dd3150d694b,Load Palette,qdesigner_internal::PaletteEditor,Load Palette,,Воспроизвести,designer,,,
8516dfca-89a4-4108-a7f9-99671503ed88,Search:,BookmarkManagerWidget,Search:,,Загрузить палитру,assistant,,,
65e3c635-bcbd-470e-8415-fc6f4f549471,Registered Documentation,HelpDocSettingsWidget,Registered Documentation,,Поиск:,assistant,,,
696544b4-5402-4fc0-b564-5bc0df34473d,QPA plugin. See QGuiApplication documentation for available options for each plugin.,QGuiApplication,QPA plugin. See QGuiApplication documentation for available options for each plugin.,,Зарегистрированная документация,qtbase,,,
01c9d7c1-4d6b-4618-b2c4-e3b3e1ee2c91,The peer did not present any certificate,QSslSocket,The peer did not present any certificate,,QPA плагин. См. документацию QGuiApplication для доступных опций каждого плагина.,qt,,,
a343e67a-949f-4801-826d-635ca94a5550,Possible anchor loop detected on vertical anchor.,QDeclarativeAnchors,Possible anchor loop detected on vertical anchor.,,Партнер не представил ни одного сертификата,qt,,,
71c87af7-e550-42d5-ba4d-496f66b25865,The specified configuration cannot be used.,QNetworkSessionPrivateImpl,The specified configuration cannot be used.,,Обнаружен возможный цикл якорей по вертикальному якорю.,qt,,,
61dd302e-ecd9-4eab-94ec-2bfd66a786e2,Reply was too large,QDnsLookup,Reply was too large,,Ответ был,qtbase,,,
8019e780-64a4-4c40-9987-58d7ff68c47e,Property Editor,QDesignerToolWindow,Property Editor,,2 .,designer,,,
cac8e319-2e7c-4fd8-9239-d3e502d7a5fe,Edit Combobox,qdesigner_internal::ListWidgetEditor,Edit Combobox,,2,designer,,,
cd51cfbf-e446-42a3-a21f-623038cc5684,missing ) after (?# comment,QRegularExpression,missing ) after (?# comment,,Р Р,qtbase,,,
ed1c46c6-035b-48bb-8f2d-e4bb2d2a798d,Malayalam,QFontDatabase,Malayalam,,Отсутствует ) после (?#//,qtbase,,,
5825d086-7590-46a3-8440-f8b5cd3f56c0,page tab list,QSpiAccessibleBridge,page tab list,,5,qtbase,,,
978d0851-6c46-477c-94dd-c359ecc2b529,Wrong content length,QHttp,Wrong content length,,Список вкладок страниц,qt,,,
1b691379-69d2-45ab-b194-ba7ad72eefda,Could not fetch next item,QIBaseResult,Could not fetch next item,,Неверный .,qt,,,
07505fb7-3201-46a7-8ab5-6649eb70ce8c,%1: unknown error: %2,QSharedMemory,%1: unknown error: %2,,Не удалось получить следующий элемент,qtbase,,,翻译验证失败: 占位符丢失: %1; 翻译验证失败: 占位符丢失: %2
f46734df-ad1b-4540-8a30-432f92630e14,Audio element playback controls and status display,QWebPage,Audio element playback controls and status display,,9,qt,,,
bb0886e1-f464-42f9-818e-99fc1f200648,Add Resource...,qdesigner_internal::StyleSheetEditorDialog,Add Resource...,,1 %: неизвестная ошибка: %%,designer,,,
5f25db82-1bf7-4257-b74f-6e94d2971288,The image file '%1' could not be loaded.,DeviceSkin,The image file '%1' could not be loaded.,,.,designer,,,翻译验证失败: 占位符丢失: %1
3cecd783-3f98-4e3e-bc25-1f8e4cd23bd7,Seek failed,Phonon::MMF::AbstractVideoPlayer,Seek failed,,1,qt,,,
8a8a71c7-5bed-4030-a03f-b7dfef601afb,Application Left,QShortcut,Application Left,,1,qtbase,,,
5ec74dc9-fcde-4331-b04e-cf2d5a7896c3,News,QShortcut,News,,.,qt,,,
53272657-563b-4296-8ad0-39687e10ed56,LightBulb,QShortcut,LightBulb,,.,qtbase,,,
896c8290-9141-4a1c-a8c6-a9c44e500c62,"In an XSL-T pattern, function %1 cannot have a third argument.",QtXmlPatterns,"In an XSL-T pattern, function %1 cannot have a third argument.",,.,qt,,,翻译验证失败: 占位符丢失: %1
1d310551-924e-4299-bb17-4224676017ab,<empty>,QUndoModel,<empty>,,.,qtbase,,,
8565c6b9-fe93-471b-8d7e-efd02faa5a28,assertion expected after (?( or (?(?C),QRegularExpression,assertion expected after (?( or (?(?C),,.,qtbase,,,
9e9c066c-e490-4d16-a9a3-0ba69225f95c,Activates the program's main window,QApplication,Activates the program's main window,,.,qt,,,
f8519866-a639-4424-a5f9-ea8c8fab2b51,Add Files...,QtResourceEditorDialog,Add Files...,,.,designer,,,
b619b5c9-6f7c-42fc-81d0-8d0d0bcca4b4,Not used,PromotionModel,Not used,,.,designer,,,
7c89b8da-6be1-4f65-bdc6-d92a920511b8,Tune Palette,qdesigner_internal::PaletteEditor,Tune Palette,,.,designer,,,
1c3d0fb7-7f4d-40f4-857c-3d64ed447b23,Size Backslash,QtCursorDatabase,Size Backslash,,.,designer,,,
70477d66-a540-4151-9304-f13c26235e1f,Your search did not match any documents.,QCLuceneResultWidget,Your search did not match any documents.,,.,qt_help,,,
1280d519-80f7-44b9-8388-776d32298838,The target namespace of a %1 cannot be empty.,QtXmlPatterns,The target namespace of a %1 cannot be empty.,,.,qt,,,翻译验证失败: 占位符丢失: %1
2b6bb9dc-4ca2-42a6-afbd-a37911e93b02,Notifications,Phonon::,Notifications,,.,qt,,,
43df6ddb-5672-4993-88f3-62c22c318693,IBeam,QtCursorDatabase,IBeam,,.,designer,,,
41ba10dd-486e-4bb9-968c-4e7c88b91b98,Task Panel,QShortcut,Task Panel,,. .,qt,,,
da8f25ad-f174-453d-8dc7-f347a876ab4d,A4 Extra,QPageSize,A4 Extra,,.,qtbase,,,
2a2631fc-7922-4d72-926e-d15e111ae6bf,&Choose,QFileDialog,&Choose,,.,qtbase,,,
917a30ef-ecf8-494e-a683-a787a7a5c8cb,Field &type:,FormLayoutRowDialog,Field &type:,,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,designer,,,
8ff566cf-b1e0-4035-906c-19948687bb08,"[(%1, %2), %3 x %4]",QtRectPropertyManager,"[(%1, %2), %3 x %4]",,Невозможно открыть файл документации %1.,designer,,,翻译验证失败: 占位符丢失: %2; 翻译验证失败: 占位符丢失: %3; 翻译验证失败: 占位符丢失: %4
e17da5e7-3d36-4f08-8ba7-a421a9fb47e0,back is a write-once property,QDeclarativeFlipable,back is a write-once property,,"[(%1, %2), %3 x %4]",qt,,,
d6027d28-583d-4850-9e43-ce998e7317da,&Font,QFontDialog,&Font,,"back является свойством, записываемым один раз",qt,,,
572a47a8-bb1c-4bf5-9743-ba3b54dd1baa,Could not locate media source.,Phonon::Gstreamer::MediaObject,Could not locate media source.,,&Шрифт,qt,,,
4a577364-6e07-4a15-b8f2-1d567a393ea4,Save &Image...,QDesignerActions,Save &Image...,,Не удалось определить источник медиа.,designer,,,
545eaeca-9ca1-42a4-a718-0a809f7363e3,Unable to create BLOB,QIBaseResult,Unable to create BLOB,,Сохранить &Изображение...,qt,,,
023015a0-47e1-4a15-b9c7-b3b6e0dfebca,Cannot create index tables in file %1.,QHelpCollectionHandler,Cannot create index tables in file %1.,,Невозможно создать BLOB,qt_help,,,翻译验证失败: 占位符丢失: %1
dba009b5-2fe6-4e11-86b9-122895f56609,<sender>,qdesigner_internal::ConnectionModel,<sender>,,Невозможно создать индексные таблицы в файле %1.,designer,,,
b4d70659-8575-4037-8717-bad33bef64da,error occurred while parsing comment,QXml,error occurred while parsing comment,,ошибка при парсинге комментария,qt,,,
e1223c40-72be-4398-96c6-c7e81600c580,Assistant,QDesignerActions,Assistant,,ассистент,designer,,,
094928b6-02d8-4d6c-b01f-b76ae55d6cda,&Columns,qdesigner_internal::TableWidgetEditor,&Columns,,&Столбцы,designer,,,
03720ba3-9d11-4cb7-ad5e-618f7d2dffe6,Reload,HelpViewerImpl,Reload,,перезагрузить,assistant,,,
6caa3284-4625-4074-a252-ef32d668cc53,Unable to fetch data,QMYSQLResult,Unable to fetch data,,Не удалось получить данные,qtbase,,,
2df73105-8b29-4cfe-9c99-3b10f135db56,Change source,Command,Change source,,изменить источник,designer,,,
2ca8547b-3cd9-496a-807e-5110b088951b,About Qt,QDesignerActions,About Qt,,О Qt,designer,,,
58aee159-c0ea-4175-a847-1065db9a8d02,The font '%1' (%2) could not be unloaded.,AppFontManager,The font '%1' (%2) could not be unloaded.,,шрифт '%1' (%2) не может быть выгружен.,designer,,,
a7cfe470-a779-4067-b7e4-49a0b44aaf61,Unexpected end element '%1',QDomParser,Unexpected end element '%1',,неожиданный конец элемента '%1',qtbase,,,
621fe505-d0f6-408f-898c-26035529892e,Content of %1 attribute of %2 element must not be from namespace %3.,QtXmlPatterns,Content of %1 attribute of %2 element must not be from namespace %3.,,содержимое атрибута %1 элемента %2 не должно быть из пространства имён %3.,qt,,,
